square_feet,bedrooms,bathrooms,age,location_score,garage,pool,school_rating,crime_rate,distance_to_city,lot_size,year_built,energy_efficiency,neighborhood,price
1869,4,1.5,2,3.436964165091265,1,0,1,93.97617821520011,36.489866857152364,6618,1990,B,Suburbs,306214.9955686986
2277,3,2.5,0,3.4809688815400435,1,0,2,99.47987748373355,35.668390386355966,10484,2008,C,Downtown,343408.72673970665
1047,1,1.5,33,5.353950622041974,2,0,5,5.012039462620943,23.977128636339568,3936,1982,A,Rural,212868.1451528616
1783,4,2.0,5,3.0795189314153157,0,0,4,83.05800973505389,35.62746426214849,4591,1991,C,Downtown,297925.69085481635
2861,4,1.5,0,9.935851198902123,2,1,5,48.02577740738232,46.27343658370717,6570,1964,B,Downtown,483338.5991301338
1616,2,1.5,0,1.3866929728258959,1,1,3,62.1041899158931,7.6064120467487255,8671,1968,D,Rural,293397.56755362434
1698,5,1.0,3,5.063257710390774,0,1,1,50.596920296905644,29.16687788582397,8266,1995,C,Urban,347020.2620405686
1776,2,3.5,0,5.935120615567002,1,0,4,92.45069111386714,44.05795117509223,8145,1978,A,Urban,299689.0367514774
1392,3,2.0,4,5.202557721525241,2,1,3,47.84848562643905,48.31948309592256,7857,1959,B,Suburbs,264117.92324259394
895,2,1.0,0,5.684706755765831,1,1,4,16.797297705882098,5.309455121703561,7358,2010,C,Suburbs,255191.18757786724
1884,4,1.0,0,9.88821229795358,1,0,5,77.98532329896112,47.54141760813721,5449,1980,C,Rural,369558.74255636556
2067,3,2.5,11,8.892114254831117,0,0,4,51.377453365429396,36.59626689637127,5246,1951,C,Suburbs,316713.910327042
1973,3,4.0,23,3.7759931136650042,0,0,5,11.706893303012656,36.507557657253784,5431,1960,B,Suburbs,363575.5701207378
1927,4,1.5,5,5.963293442716948,1,0,1,46.1592271230796,8.231050616321522,5813,1989,C,Downtown,325478.9798396211
2021,1,1.0,18,1.0027991127592075,1,0,4,68.73948286321777,29.215642034093097,5170,1988,D,Urban,242854.20475833036
2511,4,2.0,0,4.6861210123634685,2,0,4,29.583792929811537,18.57002747674986,5127,1999,B,Urban,423897.7992983139
1904,3,2.5,15,2.4748680057577155,1,0,2,91.19733695490851,29.692610528022293,7452,1955,C,Downtown,285796.83465707867
1712,5,2.0,0,7.402245316980937,1,1,3,84.99581848722005,37.13240034092217,10111,1977,D,Urban,376639.663775446
1859,3,2.0,18,2.989806198702503,0,0,4,56.789493200485495,9.986401016076812,8880,1961,A,Rural,310035.8392995203
2289,1,2.0,21,7.740060809604476,0,0,2,5.437207340888783,8.494818220301442,6147,1997,D,Suburbs,312702.9394894229
2706,1,2.0,15,3.8184385058206556,0,1,2,58.32644107105923,18.4852672777845,6619,2005,D,Downtown,388423.6001938936
1685,4,3.5,17,9.332457591802383,1,0,3,41.56047921120234,32.47372370633583,11793,1982,C,Urban,365841.2976899512
2049,4,1.0,8,5.008749415312116,0,0,5,72.40686717319072,34.01631116600161,7001,1959,C,Suburbs,348909.61992635764
2169,3,1.5,3,8.555659477064642,2,1,5,26.703106295962264,30.832528207175372,5825,1958,D,Downtown,455276.4075589434
1503,4,3.0,10,6.653494027351118,1,0,5,60.576352338105856,42.62423016117638,7423,2008,C,Downtown,346296.6164491258
2010,3,3.0,5,9.796583934131233,2,0,3,55.443716798083884,37.00802610910176,6861,1971,C,Downtown,433747.16374852543
1267,5,1.5,0,7.684504756408762,1,1,1,52.68505616656222,25.730624754547296,6287,1998,B,Downtown,314940.2455990276
1115,5,4.0,6,7.549329900802471,1,0,1,11.591138172677196,24.643499230027604,8069,2010,A,Urban,338879.8559616612
2183,5,2.5,10,3.3837938420438674,1,0,4,48.98854584131528,40.08746197458203,10533,1980,B,Suburbs,405617.1533901645
1808,4,2.0,0,5.543737758752863,2,1,4,55.062235269968575,44.31447431797355,5359,2014,A,Suburbs,377649.22234504373
2101,5,2.0,9,3.6110231981707464,1,1,3,92.76577187844946,42.6051515208816,8776,1956,B,Downtown,396120.36773943336
1991,2,2.0,10,1.1736409331656332,1,1,4,46.08640010954434,25.320952106684473,9975,1971,C,Rural,331797.168200477
1511,4,1.5,1,7.3952679938611015,1,1,3,63.98649155734647,29.380411038720887,8901,1970,C,Rural,355515.71616539324
1977,4,2.0,5,3.122528497338418,1,0,3,56.92457970015905,39.52931231361032,10069,1996,C,Rural,326851.3011659658
1383,5,2.5,33,4.575916273085088,1,0,4,19.52452677462585,29.38918556252263,9074,1981,A,Urban,283575.5566634273
2695,3,3.0,21,3.5617490845647963,2,0,4,18.44092613250572,12.018361584981127,6605,1996,B,Suburbs,434125.3388284077
1322,1,2.0,5,2.796722708172854,0,1,1,73.93981282777841,44.45326892789499,11591,2015,C,Urban,228816.90890706604
1902,3,2.0,4,1.6040739194537812,1,1,5,52.306393856833225,25.174819282611285,9040,2014,A,Rural,365748.242393113
1478,4,2.0,1,4.041009178941577,1,1,3,89.60329356047822,49.12126457985877,12568,2010,B,Urban,285800.8145156275
2285,2,2.5,0,1.735704311690823,2,0,5,90.81552330535696,28.1091376120673,4276,1966,C,Rural,369758.071328918
1834,3,3.0,3,5.862872263629006,0,0,4,29.707577554106347,19.95987968106084,12780,1972,C,Downtown,356661.23388976656
1740,3,2.0,28,1.1766169338532415,0,1,4,10.152688487258544,11.451302535945036,9727,1999,B,Downtown,334808.91439039056
2426,3,2.5,31,9.460178916785738,0,0,4,34.40805725482047,17.900344400900487,8940,2018,D,Suburbs,362376.5166530638
2014,3,2.0,16,9.69827517507409,0,0,5,6.703875096978617,11.809977503519507,6155,2013,D,Urban,392284.67019760003
2258,2,3.0,4,3.741884634667321,1,1,2,78.12547543065872,46.15992364865816,9482,1997,C,Rural,355606.9171719042
1509,5,1.5,1,3.3417517672582293,0,1,4,14.618162938456747,30.424190797566254,10396,1962,D,Suburbs,392060.60277439345
1297,4,2.0,9,1.9396467973162106,1,0,3,86.63594958129927,41.18919813003095,4485,1966,D,Urban,252522.6949498372
2053,1,2.0,10,9.144270339226019,2,0,5,41.53272035314429,11.206432389633907,9140,2013,D,Urban,368933.9938501021
1840,4,3.5,5,6.281775327699139,0,0,2,27.860378471990266,4.041774535570989,6707,2023,A,Downtown,353938.5626040222
2313,4,2.5,11,6.491124306982958,0,1,4,50.15187592441572,21.526318877875102,9155,2000,B,Suburbs,418566.6431262909
1960,1,4.0,13,9.062708163417982,2,0,3,60.5470075559398,46.87538992739604,5939,1974,C,Suburbs,325295.59916498966
2102,3,1.5,15,9.197081144709387,1,0,4,70.15434197518651,6.539745659661447,10542,1969,A,Downtown,371822.56578899844
1188,4,2.0,6,8.4550750273946,0,1,2,33.8182276576331,39.64112261008814,7840,2008,A,Rural,290342.10790739063
2944,3,2.0,15,7.96097404989695,1,0,3,98.29708001002066,3.9008221013853523,9499,2018,B,Rural,453391.1025406089
1917,4,2.5,0,8.895171000699854,2,0,2,42.22872802480856,9.094002044219415,9932,1970,A,Suburbs,418750.57925120305
2348,3,3.0,11,8.883735460160704,1,0,5,83.44682533741752,36.76749757652312,8598,2023,B,Downtown,417192.4517506937
1581,2,3.0,2,4.317803706447095,1,0,2,3.4867670230413372,11.33823735914274,6262,1982,B,Downtown,299608.9226373354
2154,5,2.5,3,9.760520979810858,1,0,5,77.79631307245768,2.0796123654578493,9266,2012,C,Suburbs,444116.3604971289
1348,2,2.5,0,7.382189918443503,1,0,3,55.13381472307238,11.750579011786055,7808,2005,A,Rural,222935.98590708524
2226,4,3.5,2,4.331884906113959,2,1,1,63.962560893318376,36.90620000924728,8380,1955,B,Downtown,427715.8661530612
1822,2,2.0,48,4.978445655479581,0,0,1,37.28787734762511,27.076456558618418,7270,1961,D,Downtown,216226.35391238422
2014,3,3.0,5,7.184179524533241,1,0,4,54.48406050280897,27.81417414857616,4420,2006,D,Downtown,352935.06638279033
2348,3,3.5,26,4.249890186712113,1,0,4,93.22204527597137,21.111100639529415,8117,2006,C,Urban,360596.7941342713
1383,2,2.0,1,8.439019408180148,1,0,4,38.60367702973952,8.145475238622367,6803,2017,D,Rural,298994.28883834026
1657,3,3.0,2,2.332572590723287,0,0,1,10.576603706412468,11.561881471690462,8600,1999,A,Rural,319128.4571003345
2228,2,2.0,8,9.168348688398664,1,0,3,72.0512648795964,10.072287437373047,7928,1976,B,Suburbs,347136.5502407843
3049,3,1.5,4,3.710777606529481,1,0,3,50.51640044203668,35.65166294144323,6947,2010,A,Urban,390707.71208338055
1930,4,2.5,10,2.3744150680881786,0,0,4,42.494133947102306,42.50749131917606,12266,1954,C,Rural,345891.10220708715
2295,1,1.5,5,8.72221853301421,1,0,3,77.78182803839954,12.638801031606855,7375,2016,D,Rural,313706.80319159245
1946,4,2.0,16,3.1551691504220902,2,1,4,56.217682809699745,9.453644767675193,8159,1953,C,Urban,372390.25166359934
2971,2,3.5,5,8.59056164244641,1,0,3,63.13806956457568,13.333280192714131,11756,1962,B,Suburbs,448002.98363105167
1126,2,1.0,8,3.666379631038085,1,0,4,92.60759901190077,47.0006018516556,5983,1952,A,Urban,191205.66909565424
2047,4,1.0,3,9.40477858888741,1,0,1,5.85110055175837,11.467380907551021,9679,2020,C,Suburbs,383339.969973885
1187,3,2.5,12,2.971698758211801,0,0,5,26.23820942107914,34.80849713816328,6505,1964,A,Urban,261374.37847341746
746,3,2.0,10,1.626849919648012,1,0,4,89.82214593013555,6.7202553592071546,7537,1968,A,Rural,194196.29680664398
2148,2,2.0,5,9.4287804700815,1,1,2,79.27279546217954,33.35295449601565,8792,1980,C,Urban,391001.4922323992
2069,4,2.0,3,2.490631680192876,1,0,4,18.859854686063127,12.981424465904455,10292,1964,A,Urban,362491.8123878637
1857,4,1.0,9,9.497192875500478,1,0,5,16.911820981293502,42.02170933481577,5954,1997,D,Suburbs,332327.65002858045
1946,2,1.0,28,8.415796151065027,2,1,5,82.51366760154303,2.1380668435368833,8511,2003,B,Suburbs,326976.09931906627
3549,3,3.5,1,1.737328507449715,0,0,3,55.286384618534946,25.512632884068267,6514,2004,D,Rural,540499.4034777943
1870,4,1.5,16,5.00621679048642,1,0,5,86.03397555576578,33.50247931205348,9290,2007,C,Rural,308788.3719098252
2255,3,2.0,7,1.6605969232160405,0,0,1,91.76841299393544,37.43169277962186,9939,2005,A,Downtown,331928.42375635955
1675,2,4.0,7,3.968079081506302,0,0,3,6.954328401246834,45.117279332215325,9335,2012,D,Downtown,293916.52414171677
2147,3,3.0,32,4.163527704159881,0,0,2,96.9778293311251,31.666773879741417,6390,2013,C,Rural,317783.8210174031
1880,2,1.5,9,6.396699972948163,1,0,3,71.64735887620104,7.301681536243584,5794,1984,B,Urban,256557.29294367888
1794,3,2.5,17,9.783060110588012,0,0,1,83.44656603063387,36.452362971771265,7656,1980,B,Rural,289119.70129257836
2909,4,3.0,7,2.5278709609680314,1,1,4,63.033411146732554,26.87432369727347,5545,1968,A,Suburbs,486729.5225720931
2588,3,2.5,2,3.962358682739309,0,1,1,30.516175643375774,5.881243425912826,9028,2007,C,Urban,427074.8001413137
2068,3,3.0,11,6.283922447930775,1,0,4,59.943080925748106,7.87732496770985,10826,2022,C,Urban,409868.9689937365
847,5,2.0,25,2.5427876978763746,1,0,2,51.587039402510015,41.59033673545265,6425,2002,C,Downtown,179520.89504765492
1819,3,1.5,18,7.396386960328472,1,0,2,93.20747260654436,28.711359729950686,9046,2017,D,Suburbs,306306.66538990266
3351,3,2.0,2,4.632937442977336,1,0,3,55.50303671258191,8.733392788548132,6415,1958,A,Downtown,482879.9363233277
1884,2,2.5,3,9.546150660717855,1,0,4,2.7894658202794242,39.634857921210255,10512,1959,A,Downtown,350479.3952828694
2551,4,2.5,7,6.668838506941536,1,1,4,68.60951997980908,29.73749061107105,10023,1997,D,Suburbs,458498.1723193996
2720,3,1.0,8,4.267726400890854,2,1,4,5.054054425600485,9.201768610072081,7840,1972,A,Urban,436134.9847358992
2109,3,1.0,2,7.475258089618783,1,0,5,94.40007874513964,23.038894443662613,9530,1974,A,Urban,341202.62804258376
1579,5,4.0,2,8.54879120190956,2,0,2,48.65926543130556,46.51781554175065,9674,2006,C,Downtown,392189.08659732935
782,4,1.5,14,8.204317876265517,1,1,3,96.80076996629947,37.822698835654776,5615,1985,B,Urban,258011.94839956725
2342,4,2.0,13,3.364879547158154,1,0,3,2.586467751809296,19.955549114076074,8989,1975,C,Suburbs,390996.3176003649
1592,3,3.0,18,4.752850169339732,0,1,4,53.28499164057502,1.2586706106214085,6755,1976,A,Rural,333293.79832648113
2088,3,2.0,27,5.069598949274544,1,0,3,22.620610316370062,12.072260328957846,8248,1985,D,Suburbs,340428.7239436595
1375,2,1.5,3,4.49545052955138,1,0,4,64.07413725754583,9.861261234170295,7311,1981,B,Suburbs,294628.59665114677
1867,3,2.0,19,3.7977722457023573,0,0,5,49.821031528111234,19.507310872902295,8057,1976,B,Downtown,287042.623219433
2016,4,2.5,10,7.77473019353213,1,0,4,56.61248062651606,44.24304140981195,9840,1963,A,Rural,382155.3127645861
2134,3,2.0,31,1.1100181908835998,0,0,5,35.96405945079959,9.819545761594714,5712,1995,D,Urban,312141.5666226049
1442,4,3.5,3,3.6418980597289377,2,1,4,5.154444755675735,3.437442222840822,4501,1998,B,Rural,365156.2650096195
2598,2,2.0,3,2.2745553127561324,1,0,5,10.609660877648352,7.435238894869911,7104,1983,C,Urban,418718.1452581508
1701,3,2.5,12,2.158923843099525,1,0,5,85.85605612615922,22.864491738943336,10210,1979,B,Downtown,316970.7147147697
1162,4,1.5,26,3.4926280020773075,2,0,4,70.2772298148862,4.306501504719006,6203,1982,B,Suburbs,255259.2138334268
1945,3,2.0,17,7.859377820035436,0,0,5,76.93976733401067,28.269812565850646,6968,1992,A,Rural,348216.3892209663
2017,4,3.0,12,9.724796821705903,1,0,4,12.266939962683542,14.421249263130816,10334,1957,C,Urban,401506.63721286424
2080,5,1.5,4,5.631566198869889,0,0,4,4.924117948586348,19.370083736845046,10769,2018,C,Urban,427422.74356365204
2681,2,2.5,12,4.050746358192261,0,0,1,1.7276350930617967,8.647035214304298,9385,1963,B,Urban,381993.6711504229
1881,2,1.5,16,8.462534196799783,0,1,5,52.181433101989484,37.54058109030708,8816,2010,C,Rural,345514.72940394364
1940,2,1.5,13,1.6039308274142448,1,1,5,50.08971363951284,19.686516024193505,10002,1970,C,Rural,312743.78859621874
1448,4,2.5,11,1.838511476911254,1,1,5,11.064804252904182,6.641123961760311,7169,1978,D,Urban,333427.052036642
2410,3,2.5,0,4.108296832743401,0,1,3,34.662210696765484,18.715778710386612,9385,2022,B,Downtown,416629.6870440357
2092,4,1.5,10,5.035676495242159,1,1,3,53.02148591674643,49.19280354578321,6405,1958,C,Rural,334778.08426563686
1789,3,3.5,6,8.180540823532368,1,1,3,67.58148388674118,35.98358440352875,11236,2023,D,Downtown,406688.53467545717
1047,4,1.5,32,9.327375454022107,1,0,5,80.99985307916398,43.59548686979002,10086,2011,C,Rural,246715.93454677408
2722,4,1.5,9,5.781488814926055,1,0,5,64.13887873620295,44.70597331406605,9316,2006,D,Rural,444464.6916776738
1386,3,1.5,9,5.460802026141474,1,0,3,3.0006465766724277,27.89262624748705,7315,1977,C,Rural,287768.4098028105
1704,3,1.5,51,2.9170991717113077,1,1,4,58.60911684568403,28.286969413847338,9386,1978,A,Suburbs,308554.8185606378
2179,1,1.0,0,5.060633893299849,1,0,4,8.792136362269309,45.42625740888691,7962,1998,C,Suburbs,291837.0301261051
1401,3,3.0,3,9.312798081466406,1,0,4,56.49101226932311,43.79070237590789,6887,2000,D,Rural,317710.5660155456
1253,3,2.0,10,4.536095826460343,1,1,2,37.59874025803806,36.101751243422136,9169,2008,B,Suburbs,285737.9892045229
938,3,2.0,3,2.896142390208662,0,1,1,28.633756137735556,41.276045509529624,4195,1990,C,Downtown,185358.78182130898
2360,5,4.0,4,4.035655262846288,1,1,1,48.17161026957262,37.3284775870277,9773,1968,A,Downtown,438749.2491218992
1727,5,2.0,22,5.631351513716561,1,1,3,38.1478214228946,16.083920877892684,5939,1972,C,Urban,368026.75418019586
3463,4,1.5,8,6.387265275396138,2,0,5,83.02705072920006,6.918494825915488,9465,2017,A,Urban,522835.5381962757
1502,3,2.0,1,4.891868916761522,1,0,4,22.649244137719737,36.14274206429531,5019,1977,C,Rural,249321.27765839422
1539,4,1.5,3,7.826825615862722,0,0,4,13.670897098351132,45.37572619232176,7172,2023,D,Suburbs,279055.4532233687
1717,3,2.0,0,6.260080438960361,0,1,5,83.69791945609254,48.94803970796979,8907,2021,B,Urban,377869.2610434344
2121,2,2.0,8,6.985433206105186,1,0,3,24.340892475635258,3.394756758740977,9741,1983,A,Urban,380028.0866400223
1764,3,2.5,1,8.766270321501075,1,1,4,3.223611309696872,32.20524096832723,6618,1967,C,Suburbs,393089.80661509535
2306,1,2.5,19,8.791197132453874,0,0,3,38.69832622360235,31.250190254952916,6149,1982,D,Rural,323592.2336917583
1510,3,3.0,8,2.831574810718883,1,1,2,81.90449003790766,19.088825621720755,10043,2004,B,Suburbs,294101.7059248706
1309,3,3.0,0,6.610102703493848,1,0,5,43.18701396797947,28.075509806479197,11802,1979,C,Downtown,327957.1252621034
1100,5,1.5,3,7.44976774937494,1,0,5,47.00854073109082,23.334043659007136,6180,1952,C,Suburbs,289214.3151894467
888,3,1.5,9,2.3126765793476602,1,0,5,4.719730212807427,46.30474463562107,2770,1971,B,Urban,225524.65707622722
1740,5,2.5,4,8.584928533530267,1,0,1,71.10501480567069,15.658611728642791,11041,1965,A,Urban,379493.0654850077
1849,2,1.5,7,2.6242287581019816,1,1,3,34.37076454182959,9.786119760014481,7705,1958,D,Rural,317996.18087719165
1684,2,1.0,24,8.193514809473715,1,0,4,72.86182553649414,33.983537962452466,6189,1988,D,Rural,257847.20677372254
2621,3,2.5,4,2.4531918096110448,2,1,3,41.09708010340361,15.005944655010236,8116,2012,A,Downtown,431739.5807615777
2614,4,2.0,4,7.67600683129901,2,0,2,52.689285657188464,3.729139533831349,11889,1982,C,Suburbs,459678.0174122141
1832,1,3.0,17,2.333331809979974,0,1,4,58.948575909891765,40.27302724110676,9315,1964,C,Urban,262651.2253148932
1103,2,2.0,3,4.409463797726218,1,0,4,19.689067041268547,16.903811499175383,9561,1974,A,Urban,295587.4560701817
1716,3,4.0,0,2.2916452012486475,2,0,4,29.40144002422118,49.632392647162455,8323,1980,D,Suburbs,332790.39608984976
1700,3,3.0,1,3.4364358669396675,1,0,5,58.55688321085917,16.289609306680095,8953,2009,B,Urban,315254.464153971
1671,4,1.0,29,9.860632996181362,0,0,4,82.29405724046688,28.228017979168506,11394,1993,C,Rural,322870.0856383315
1651,3,2.5,27,1.969080904624453,2,1,3,96.14433687168813,8.894664259310392,6194,1999,B,Rural,293940.98457598424
1673,2,2.5,2,4.658183437760993,1,0,5,52.416997934365305,27.110789243894565,9520,1965,C,Rural,301488.69685196236
1806,4,2.5,8,7.092274067969706,0,0,4,7.391250320630338,13.986719051083975,7930,2022,C,Suburbs,366118.2998153099
1682,2,2.0,1,1.8513871335755723,1,0,4,95.6013410113606,34.42611656912045,7874,2019,C,Urban,257576.32872941555
2104,4,2.0,11,1.9812968867758003,0,0,3,42.07689466421534,2.3928811185090106,5711,1999,B,Suburbs,334164.72630955535
2180,4,2.0,2,2.2893658527148713,0,1,4,10.247980960667713,35.25446861701909,8841,1979,A,Suburbs,389493.51178632706
1544,5,2.0,0,6.804877402297209,1,0,3,97.22020013626548,26.367769899227515,9164,1989,B,Downtown,366110.697433326
2635,3,3.5,17,9.184032261812858,1,0,5,28.051380116386536,19.620774207111566,7626,1991,D,Urban,450894.7959420005
1509,4,2.0,3,8.433905085717864,2,0,5,65.68379818876424,4.1639523215714656,10894,1950,C,Urban,363091.10218498285
1191,3,1.0,1,9.847497154217425,1,1,1,14.411932768668379,4.058474221543239,8166,2013,B,Downtown,318372.78031066974
2190,4,1.5,17,6.203240961394544,2,1,3,71.95629445681197,39.8164118196705,3753,1991,C,Downtown,338280.95476983313
1591,3,3.5,14,9.653295741563673,1,0,1,97.63138227267572,37.29258636248233,9099,1984,D,Downtown,316491.7308370539
2160,3,2.5,11,3.7444074869390684,1,0,4,98.5056687879507,23.817167276774878,5674,1995,D,Rural,356487.9155559077
798,4,3.0,24,4.793541344614592,1,1,3,12.62091965323907,1.3376996165765933,10856,1967,C,Rural,284523.5678291294
2696,1,3.0,6,4.564372311695167,1,0,1,76.87067649156297,40.84054994614471,11752,2007,A,Suburbs,350217.6865308815
2336,4,3.0,1,1.4262173225101387,1,0,5,66.42901552056848,33.612290289557436,10014,2013,B,Rural,405525.4660995433
1249,4,2.5,0,8.467347416865024,1,0,1,80.14707136419565,4.763864766879312,7998,1957,D,Rural,294403.984935869
1260,3,1.5,3,1.2224636982313177,1,0,3,33.32087254280738,14.550648461381979,9201,1980,C,Downtown,255289.03429274564
2836,3,1.5,0,7.568886259765105,1,1,5,40.174669053563996,4.322192304422396,6504,1963,D,Rural,477074.6332404014
1631,3,2.5,7,4.663583043897376,0,0,4,34.181222164242584,43.62203049765667,9225,1970,C,Suburbs,320366.5601274161
1582,5,2.0,0,1.0562294446921818,2,0,5,76.65166745001419,25.684689684284244,6410,2020,A,Urban,330740.1283270735
866,2,2.5,5,3.609522125765195,1,0,3,80.91047864237282,19.33804027537846,11759,2004,A,Rural,205081.72836056876
1824,3,2.0,1,4.115149263269446,1,0,5,24.930127035350203,31.954631899054746,6028,1985,D,Suburbs,348548.1608181115
1886,4,2.5,4,9.682322239540138,0,0,4,57.27885670294055,37.544924394386264,4723,1988,B,Rural,375484.2847817002
2357,5,1.0,11,6.949711878467105,1,0,1,12.596734720669545,32.99881042431605,7670,1975,B,Urban,391760.0016643407
1300,4,1.0,4,5.892144323555263,2,1,4,1.3163037810647538,41.61306611143864,9184,1985,D,Downtown,318508.77138725825
1239,4,3.0,4,2.1434550778239223,1,0,4,61.00739595669638,30.126383260876622,12635,1985,B,Urban,291751.55345437775
2225,2,1.5,46,4.519939055615351,1,0,4,84.02026248484934,1.1497004198604206,6552,2009,A,Rural,355687.88187468296
