age,income,credit_score,employment_years,debt_to_income,loan_amount,education,marital_status,approved
73,33830,489,2,0.6670000240615533,105056,Bachelor,Single,no
69,85165,722,9,0.28948297600064965,45008,Bachelor,Divorced,yes
42,39229,544,7,0.6746040414049391,176757,Bachelor,Single,no
31,62043,627,3,0.362944574191871,218546,PhD,Divorced,yes
28,51803,792,4,0.46133455237856436,262813,Master,Single,yes
70,46025,684,0,0.6574796689911914,86104,PhD,Single,yes
52,50801,731,7,0.3217031828696988,184162,High School,Married,yes
58,31194,631,3,0.11825820098834247,77936,Bachelor,Married,yes
76,42248,457,4,0.6027011661315873,171312,Bachelor,Married,no
31,23204,556,5,0.7315218838567811,333908,High School,Divorced,no
47,39014,718,3,0.7495219138061879,214599,Master,Single,no
58,40666,683,3,0.6592371283380654,104861,High School,Married,yes
21,66904,816,3,0.7546000006657756,3324,Master,Single,yes
76,43361,662,3,0.6744592646585204,163041,High School,Married,yes
21,41038,560,6,0.12106933402923255,197952,Bachelor,Divorced,yes
45,54400,647,2,0.3447587978170208,200372,Bachelor,Single,no
25,53617,749,0,0.3352744291629386,67776,Bachelor,Single,yes
19,38179,474,4,0.25341504392214265,218955,Bachelor,Single,no
58,57884,684,15,0.6585559210636327,20702,Bachelor,Married,yes
78,46427,523,1,0.4640628918647709,211934,Bachelor,Divorced,no
63,38146,666,8,0.6854025688771225,184554,High School,Single,no
39,40090,722,3,0.5209445030937141,266048,PhD,Married,yes
58,68987,705,5,0.5134265419429579,310332,PhD,Single,yes
73,40691,784,11,0.36890391730701066,-33477,High School,Married,yes
72,55222,675,7,0.6527220446231026,266661,Master,Married,yes
33,24351,701,10,0.5781641641462312,305879,Master,Married,yes
46,72306,704,0,0.3371262937331431,268623,Master,Single,yes
79,38340,553,1,0.7955013165801266,145875,High School,Single,no
66,58005,637,2,0.42395243891441703,309581,Bachelor,Divorced,no
65,44968,404,9,0.32161313644137535,143957,High School,Married,yes
47,57776,687,9,0.5814551392799533,91560,Bachelor,Single,yes
29,58868,374,1,0.2559652010504028,198162,Bachelor,Married,yes
52,47106,734,0,0.6814508507230173,188216,PhD,Married,yes
28,12680,815,9,0.5762545048011507,287263,Master,Married,yes
63,71820,699,3,0.7090457476162569,131848,Bachelor,Single,yes
67,47201,715,4,0.3303359540441802,213604,High School,Married,yes
38,57360,770,8,0.6980978940531417,85305,Bachelor,Married,yes
38,63834,606,1,0.450651799939331,333579,High School,Single,no
22,40856,522,0,0.14140939365123664,258670,Bachelor,Married,yes
65,60342,641,9,0.23591848717149433,-27056,Bachelor,Married,yes
37,35047,573,0,0.2523544157023868,319125,Bachelor,Single,no
54,57750,657,0,0.6375936834139343,216250,High School,Single,yes
20,50394,675,1,0.24218778965614046,208903,PhD,Married,yes
61,41550,602,1,0.49334207821339704,379522,Bachelor,Divorced,no
50,50939,578,1,0.556779422478883,36475,Bachelor,Married,no
70,28896,434,6,0.6417001602822053,243381,Master,Divorced,no
78,56180,633,18,0.6487161525915173,164446,High School,Single,no
26,58256,606,1,0.6023226992874589,108553,High School,Divorced,no
78,56912,613,7,0.24922865683091655,334393,Bachelor,Married,yes
26,80043,723,0,0.4804285190098295,112344,Bachelor,Married,yes
21,48100,846,0,0.30311870709369126,140845,Bachelor,Single,yes
52,49477,614,3,0.6425682904522184,229712,Master,Married,no
34,26594,688,39,0.6236649676125964,319632,Bachelor,Married,yes
51,81449,675,14,0.2607532966721313,167859,High School,Single,yes
41,20037,763,0,0.548939905198919,281019,Bachelor,Single,no
49,54571,558,1,0.1408995316379081,368468,PhD,Married,yes
18,37704,555,14,0.63798389194764,377288,Master,Single,no
25,51246,567,0,0.6461414450649499,323931,Bachelor,Single,no
62,23838,423,6,0.3429083375401075,323866,High School,Married,yes
40,67833,645,0,0.6643795823465906,298294,Master,Married,no
64,30896,544,4,0.7008082849114904,67228,High School,Married,no
57,73325,675,3,0.2330404631298255,240943,Bachelor,Single,yes
29,31447,410,3,0.3456265723239651,243487,Bachelor,Married,no
71,69504,644,8,0.2827564736407166,257738,Bachelor,Married,yes
29,33380,624,0,0.3620508309079806,112864,Bachelor,Married,no
63,37707,595,2,0.4128329111707536,257999,Master,Single,no
64,49963,749,2,0.45697812223292233,302396,High School,Single,yes
32,33041,569,0,0.12457259137428128,228254,Bachelor,Married,no
58,32452,680,0,0.1386164443832738,93722,PhD,Married,yes
36,33273,586,0,0.5586642432544933,140910,Master,Single,no
43,56377,815,1,0.4099189723380149,240429,High School,Married,yes
69,49991,636,16,0.16281632074617805,214797,Bachelor,Single,yes
46,51052,717,3,0.370360940188192,56984,High School,Married,yes
39,43507,710,3,0.43284642625897174,233400,Bachelor,Married,yes
57,60973,764,6,0.5449130721027065,90196,High School,Single,yes
38,71001,664,5,0.18283104538912215,98547,Bachelor,Married,yes
68,61512,518,3,0.7963630201970618,87892,Bachelor,Married,no
55,45820,694,2,0.43229387492399896,51959,Bachelor,Single,yes
37,25584,677,2,0.5765534018937137,-13718,Bachelor,Single,no
74,10458,346,0,0.7357527205196145,64129,PhD,Single,no
46,48702,482,11,0.12227635484998473,214854,High School,Married,yes
68,10136,720,7,0.520951284734391,221681,Bachelor,Divorced,yes
21,46013,792,4,0.4782490190364338,167103,Bachelor,Married,yes
72,78052,641,2,0.1401847609144239,167441,Master,Married,yes
24,26930,730,4,0.5851194213811579,205184,Bachelor,Single,yes
45,24277,660,3,0.2545476663376369,134965,Bachelor,Single,yes
45,62738,653,1,0.5913171107332351,126706,Bachelor,Single,yes
21,-6114,635,1,0.3538404225259101,226524,PhD,Married,no
39,57636,658,10,0.6390883406986632,312173,High School,Married,yes
29,79370,688,5,0.7592330102681134,114304,PhD,Single,yes
62,32550,609,0,0.7023588325666394,208589,Master,Married,no
20,29115,774,1,0.4378014995279299,103857,Bachelor,Married,no
39,61800,549,2,0.2576910328685339,243849,High School,Divorced,yes
61,26585,820,6,0.79469646380975,450799,Bachelor,Divorced,yes
19,66216,628,6,0.5616490692825676,258862,High School,Single,no
41,28213,644,3,0.3771668462302772,238988,PhD,Single,no
51,85368,587,15,0.43706662323544354,243496,High School,Divorced,no
44,63246,690,10,0.1896387040256171,214917,Master,Single,yes
72,50760,612,10,0.4537044209332519,170725,Bachelor,Married,no
58,84215,602,2,0.22121515515647083,68758,High School,Single,yes
18,70630,711,2,0.35602184613186705,200090,Master,Married,yes
25,57372,766,2,0.44423687006965684,191650,Master,Single,yes
40,12735,545,2,0.7634591173979459,187354,High School,Single,no
55,35970,732,11,0.5372851607306709,223408,PhD,Single,no
23,71708,774,1,0.3603231267412256,255439,Bachelor,Married,yes
39,23997,473,8,0.17916250609101886,241184,High School,Married,yes
42,34685,565,3,0.623032011656244,173039,Bachelor,Married,no
35,29558,772,1,0.4267970266971042,241144,High School,Single,yes
34,58047,687,3,0.14770860895582058,120632,High School,Single,yes
78,69272,820,1,0.5598122339814398,38663,Bachelor,Married,yes
29,69291,632,0,0.3450737674105618,147665,Bachelor,Divorced,yes
23,32943,597,9,0.3827238968173329,200582,High School,Single,no
43,57773,786,6,0.6871976761166516,27533,High School,Single,yes
44,32002,566,1,0.19611576758806343,209934,Bachelor,Single,no
25,45789,625,14,0.3382624094340393,217689,PhD,Married,yes
36,60403,705,0,0.35456770241208724,282289,High School,Married,yes
77,71227,715,2,0.10233055105931606,235525,High School,Divorced,yes
59,7012,570,0,0.6917302414598611,67915,Bachelor,Married,no
18,51972,676,0,0.6847187977326943,230156,PhD,Single,yes
74,78145,620,0,0.563285416306159,203050,Bachelor,Single,no
46,54644,481,8,0.7292586473829609,241888,High School,Single,no
62,51652,603,24,0.2910206258357438,305867,High School,Divorced,yes
66,38739,486,10,0.25444119644070395,129703,Bachelor,Married,no
52,77615,584,5,0.14796456029087302,170068,High School,Divorced,yes
57,39664,529,6,0.5144089688342596,197789,High School,Single,no
31,47997,727,3,0.44744881854294805,153883,High School,Divorced,yes
52,40595,680,2,0.6672774209851413,6021,Bachelor,Married,yes
65,52163,803,5,0.4369009262731772,285527,Bachelor,Married,yes
62,78513,557,18,0.24226535385660056,-10541,Bachelor,Divorced,yes
37,31877,662,0,0.6667178422178818,229292,PhD,Married,yes
73,52251,539,1,0.41881820049292195,71955,PhD,Married,no
66,57821,586,2,0.7690811544155599,99013,High School,Divorced,no
30,33753,610,2,0.47412999218628404,262249,Bachelor,Married,no
78,48819,847,4,0.1817172540031844,324913,Master,Single,yes
55,87026,686,3,0.6957171108683838,231953,High School,Single,yes
66,14630,637,0,0.7148872702877913,173451,PhD,Married,no
63,41575,757,2,0.4118020794250278,183336,PhD,Single,yes
66,55011,717,4,0.11819510654027703,326322,High School,Married,yes
79,42481,644,3,0.1208064288899295,317718,Master,Married,yes
25,107724,717,10,0.3458044772453134,250341,Bachelor,Divorced,yes
60,60973,619,2,0.6013625540513193,318268,High School,Married,no
37,29112,948,0,0.3317362700450359,153217,High School,Single,yes
77,3264,772,1,0.10541094591729322,269616,High School,Single,yes
50,56805,609,0,0.693999720515691,72148,Master,Single,no
43,34887,725,1,0.778112702081385,149778,Master,Single,no
56,75777,704,2,0.3424586185708629,160724,High School,Married,yes
38,44502,678,5,0.15115230588341722,315487,Master,Married,yes
70,38632,701,1,0.303988203316483,179116,High School,Divorced,yes
66,38295,568,10,0.6593040429530599,295234,Master,Single,no
79,69730,606,1,0.4795810252333075,142604,Master,Single,no
59,58311,815,0,0.36878994756527106,274785,High School,Single,yes
60,85119,670,0,0.3339588302645189,253910,Bachelor,Single,yes
71,45697,579,13,0.1807764449983677,-20685,Bachelor,Married,yes
79,67245,635,3,0.337659630672669,300114,PhD,Married,yes
58,67587,596,2,0.42907590541430884,146221,Bachelor,Married,no
26,63476,739,0,0.5711987460843254,76776,High School,Single,yes
41,39802,593,6,0.283454848257817,112202,Bachelor,Divorced,yes
54,59468,654,5,0.7281652166834117,144179,High School,Single,yes
66,48055,583,2,0.4393598112530577,116334,Bachelor,Married,no
58,47529,870,5,0.3836128821244378,111678,Bachelor,Single,yes
34,33883,712,2,0.5157676202472653,175347,Master,Divorced,no
41,7593,708,0,0.21733662249701408,243004,Bachelor,Single,yes
38,74967,719,6,0.17460978429487328,315690,High School,Married,yes
68,58631,610,16,0.34257825961489063,360097,PhD,Married,yes
76,23136,802,5,0.12795337417200736,421479,Bachelor,Married,yes
56,64354,643,1,0.3643082405726219,231096,Master,Married,yes
72,75362,827,1,0.570039680239409,185072,Bachelor,Married,yes
58,65553,617,13,0.6684856128933693,271893,Master,Single,yes
56,32167,721,1,0.5058341761679424,85660,Bachelor,Single,no
30,35360,666,7,0.5839304099759559,177162,Bachelor,Single,yes
28,39042,676,5,0.683190850854192,239931,High School,Married,yes
63,67221,482,4,0.6411910687367408,106446,High School,Single,no
36,59579,551,0,0.3239873407276944,298496,Master,Married,yes
28,105805,800,0,0.5013958754991298,246963,Master,Single,yes
30,17182,521,3,0.28539720829676013,162747,Bachelor,Single,no
63,48948,739,22,0.503433648376606,240529,Bachelor,Married,yes
62,11444,909,1,0.3982009633030541,178178,Master,Married,yes
18,61932,705,3,0.36095942714815865,25629,High School,Single,yes
57,71337,862,5,0.22849476087353296,309791,PhD,Divorced,yes
61,78842,719,3,0.49322713163215737,193179,Master,Married,yes
36,53770,676,3,0.6105211868447705,228658,Bachelor,Married,yes
29,11733,687,5,0.4998957930138743,265025,Bachelor,Single,yes
25,48997,632,8,0.14845866776241684,18294,Master,Single,yes
25,58735,629,2,0.7470288741298885,186604,Master,Married,no
78,29897,597,11,0.10384373467708251,128375,Bachelor,Single,no
70,44700,692,3,0.7195405395598415,339717,Master,Married,yes
62,24459,870,5,0.6362513284935474,195001,High School,Single,yes
29,37745,792,0,0.1675900988338547,185348,High School,Married,yes
78,68249,670,3,0.2655950672721166,158731,PhD,Single,yes
65,63603,711,0,0.3442770326953581,356706,High School,Single,yes
50,22095,641,2,0.7372106363752253,128211,High School,Single,no
62,35900,792,0,0.785948349506138,98024,Master,Married,no
43,51141,486,11,0.16101778737107716,117899,Bachelor,Married,yes
56,54530,843,5,0.3778524945847693,137058,PhD,Single,yes
45,36742,595,7,0.2044973000725856,196052,Bachelor,Married,no
75,59529,611,3,0.29490559230555896,268594,High School,Married,yes
22,49294,527,9,0.786749210585374,117758,PhD,Married,no
25,-1532,665,10,0.7890982784864916,347685,Bachelor,Married,no
42,38566,581,2,0.4304965581498609,231328,Bachelor,Married,no
44,37995,766,2,0.22819711373423593,55706,Master,Married,yes
63,63565,717,3,0.48291301528261554,7962,Bachelor,Married,yes
40,63921,580,0,0.324479645300769,201734,High School,Divorced,yes
47,16557,562,27,0.7501815880901215,132800,Bachelor,Married,no
62,58769,585,2,0.672750015125018,111823,Bachelor,Married,no
64,48520,555,3,0.316188466054108,139017,High School,Married,yes
40,52528,622,7,0.11281636742379118,139945,High School,Married,yes
66,37723,565,1,0.7986340449515928,224700,Master,Married,no
64,48763,766,1,0.5783407898492368,246310,High School,Married,yes
37,73006,600,0,0.3980092657287865,190109,Bachelor,Married,yes
35,52243,707,3,0.3019190068218733,222496,Bachelor,Married,yes
35,49151,708,0,0.10309710694573183,100023,High School,Married,yes
19,40415,464,6,0.20777158668957085,166428,Master,Divorced,yes
21,71045,721,3,0.10410993441877586,218426,Master,Single,yes
47,24384,479,3,0.5183091011367086,202476,Master,Married,no
50,33960,566,1,0.5643402900831433,275152,Bachelor,Single,no
53,23235,716,0,0.6367572996766782,207379,Bachelor,Married,no
35,54013,662,6,0.23089954887158493,-4337,High School,Married,yes
54,73594,615,1,0.16717960912387678,141897,High School,Married,yes
36,43424,471,7,0.5553213721515234,359033,Bachelor,Single,no
64,28611,746,1,0.4499258833314582,137561,Bachelor,Married,no
45,82728,693,4,0.7129801300518811,178116,High School,Married,yes
57,59025,564,5,0.4732862165146673,-14705,Bachelor,Single,no
37,55550,553,3,0.4113748538615217,94234,High School,Single,no
66,46196,752,28,0.4416194633817121,127909,Master,Single,yes
50,63380,680,2,0.6476252028364605,392178,High School,Married,yes
29,55237,513,10,0.11281363936452102,199449,Master,Single,yes
75,40374,576,0,0.7427480104524022,182558,Master,Married,no
68,43723,845,2,0.5999323297351734,166934,Bachelor,Married,yes
32,29602,750,0,0.7197028182456137,68938,Master,Married,no
58,27108,650,4,0.771719296110116,306137,Bachelor,Divorced,no
56,44066,652,5,0.2582025814815694,25082,High School,Married,yes
19,73084,432,3,0.5048385552234665,185559,High School,Single,no
46,29316,780,6,0.4402306082434494,-14271,Bachelor,Single,yes
58,66727,604,10,0.4763333743061412,141013,High School,Single,no
27,34021,569,7,0.13310242757805843,-32431,High School,Single,no
19,14267,724,1,0.7397900450284303,119407,Master,Married,no
68,60931,587,1,0.7682789277607611,289832,Master,Single,no
28,82575,467,2,0.5795870181969744,52785,PhD,Single,no
30,32885,690,1,0.28079434780366885,139519,Bachelor,Married,yes
27,18602,498,2,0.6510444992167013,287582,Master,Single,no
31,59098,644,1,0.611592538475453,416600,High School,Divorced,no
35,31536,681,27,0.5022132079976096,223157,Master,Married,yes
68,60732,622,7,0.219167647639874,152487,High School,Married,yes
71,73029,622,9,0.24082523151786428,168325,High School,Married,yes
26,56612,805,12,0.5125834543687862,129658,Master,Married,yes
74,66195,806,5,0.19017735606104158,176958,Bachelor,Married,yes
56,66332,558,0,0.6067507522107805,496017,Bachelor,Married,no
45,69798,590,7,0.24882005821334957,295049,High School,Married,yes
20,50904,596,0,0.7373358686755561,259273,Bachelor,Single,no
37,65581,646,0,0.7298075933342645,235946,High School,Divorced,no
23,53288,641,0,0.3055227040618531,211036,Bachelor,Single,yes
44,57826,821,0,0.15837079220443961,212739,Bachelor,Single,yes
70,111034,631,6,0.5279910629497251,363238,Bachelor,Divorced,yes
19,54832,546,10,0.41389013176702216,214335,Bachelor,Married,no
46,20044,591,1,0.20059622888276085,177981,Master,Single,no
55,46051,687,0,0.47203703141693565,95564,High School,Divorced,yes
20,43789,624,1,0.7949069700237169,213833,Master,Married,no
33,44704,681,5,0.14828804060125023,139722,High School,Married,yes
47,69068,625,2,0.2847267700398427,182750,PhD,Divorced,yes
57,72611,722,16,0.4770299995237731,104057,Bachelor,Single,yes
19,47887,641,0,0.6553528977910822,206402,Bachelor,Divorced,no
34,22162,528,23,0.11313278399467569,134179,Bachelor,Married,no
58,51981,615,0,0.6129320047953141,72974,Master,Married,no
79,39132,871,3,0.19791848007379917,326241,Bachelor,Married,yes
29,54208,773,1,0.68147563390891,54794,High School,Married,yes
52,47580,533,4,0.584523224399141,121683,Bachelor,Married,no
60,74327,827,0,0.41955795059340584,237832,High School,Divorced,yes
18,55496,663,10,0.6751082922268705,300000,High School,Single,yes
72,39196,601,0,0.6131340790556975,197086,High School,Married,no
62,22289,621,4,0.6314288007211015,187704,Bachelor,Single,no
32,49039,655,0,0.30305161652651824,68760,High School,Single,yes
43,49111,758,1,0.5335931964643912,131032,PhD,Divorced,yes
54,44750,669,0,0.1987742368220206,30723,Master,Single,yes
38,65506,683,19,0.6746025337781769,182720,Bachelor,Married,yes
79,22344,771,0,0.4687194846885956,248019,Master,Divorced,yes
66,34749,610,2,0.6774185539019907,238767,Bachelor,Married,no
48,51058,680,1,0.24780981697465101,23030,Bachelor,Single,yes
42,38809,693,5,0.19123905927931872,261879,Master,Single,yes
40,42865,663,0,0.5822781385748628,328879,Bachelor,Married,yes
41,48794,699,8,0.14087826862012784,162317,High School,Divorced,yes
74,63719,580,3,0.2707901618852737,357596,High School,Single,yes
55,47988,747,3,0.7360995531544984,154762,Bachelor,Married,yes
